variable,x,y
bio5,36.3,0.05041160937398672
bio5,36.6444,0.05041160937398672
bio5,36.9888,0.05041160937398672
bio5,37.3332,0.05041160937398672
bio5,37.6776,0.05041160937398672
bio5,38.022,0.05041160937398672
bio5,38.3664,0.05041160937398672
bio5,38.7108,0.05041160937398672
bio5,39.0552,0.05041160937398672
bio5,39.3996,0.05041160937398672
bio5,39.744,0.05041160937398672
bio5,40.0884,0.05041160937398672
bio5,40.4328,0.05041160937398672
bio5,40.77719999999999,0.05041160937398672
bio5,41.121599999999994,0.05041160937398672
bio5,41.465999999999994,0.05041160937398672
bio5,41.810399999999994,0.05041160937398672
bio5,42.154799999999994,0.05041160937398672
bio5,42.499199999999995,0.05041160937398672
bio5,42.843599999999995,0.05041160937398672
bio5,43.187999999999995,0.05041160937398672
bio5,43.532399999999996,0.05041160937398672
bio5,43.876799999999996,0.05041160937398672
bio5,44.221199999999996,0.05041160937398672
bio5,44.565599999999996,0.05041160937398672
bio5,44.91,0.05041160937398672
bio5,45.2544,0.05041160937398672
bio5,45.5988,0.05041160937398672
bio5,45.9432,0.05041160937398672
bio5,46.2876,0.05041160937398672
bio5,46.632,0.05041160937398672
bio5,46.9764,0.05041160937398672
bio5,47.3208,0.05041160937398672
bio5,47.6652,0.05041160937398672
bio5,48.00959999999999,0.05041160937398672
bio5,48.354,0.05041160937398672
bio5,48.69839999999999,0.05041160937398672
bio5,49.0428,0.05041160937398672
bio5,49.38719999999999,0.05041160937398672
bio5,49.73159999999999,0.05041160937398672
bio5,50.07599999999999,0.05041160937398672
bio5,50.4204,0.05041160937398672
bio5,50.764799999999994,0.05041160937398672
bio5,51.109199999999994,0.05041160937398672
bio5,51.453599999999994,0.05041160937398672
bio5,51.797999999999995,0.05041160937398672
bio5,52.142399999999995,0.05041160937398672
bio5,52.486799999999995,0.05041160937398672
bio5,52.831199999999995,0.05041160937398672
bio5,53.175599999999996,0.05041160937398672
bio5,53.519999999999996,0.05041160937398672
bio5,53.864399999999996,0.05041160937398672
bio5,54.2088,0.05041160937398672
bio5,54.55319999999999,0.05041160937398672
bio5,54.8976,0.05041160937398672
bio5,55.242,0.05041160937398672
bio5,55.5864,0.05041160937398672
bio5,55.9308,0.05041160937398672
bio5,56.2752,0.05041160937398672
bio5,56.61959999999999,0.05041160937398672
bio5,56.964,0.05041160937398672
bio5,57.30839999999999,0.05041160937398672
bio5,57.6528,0.05041160937398672
bio5,57.99719999999999,0.05041160937398672
bio5,58.3416,0.05041160937398672
bio5,58.68599999999999,0.05041160937398672
bio5,59.0304,0.05041160937398672
bio5,59.37479999999999,0.05041160937398672
bio5,59.719199999999994,0.05041160937398672
bio5,60.063599999999994,0.05041160937398672
bio5,60.408,0.05041160937398672
bio5,60.752399999999994,0.05041160937398672
bio5,61.096799999999995,0.05041160937398672
bio5,61.441199999999995,0.05041160937398672
bio5,61.785599999999995,0.05041160937398672
bio5,62.129999999999995,0.05041160937398672
bio5,62.474399999999996,0.05041160937398672
bio5,62.818799999999996,0.05041160937398672
bio5,63.16319999999999,0.05041160937398672
bio5,63.5076,0.05041160937398672
bio5,63.852,0.05041160937398672
bio5,64.1964,0.05041160937398672
bio5,64.54079999999999,0.05041160937398672
bio5,64.8852,0.05049783671274781
bio5,65.22959999999999,0.050584064051508906
bio5,65.574,0.050844492483884104
